timestamp,P2
2018-09-05 20:58:45.751,9.48
2018-09-05 21:00:39.172,3.65
2018-09-05 21:00:51.501,5.25
2018-09-05 21:01:15.649,8.95
2018-09-05 21:03:08.895,3.65
2018-09-05 21:03:22.549,5.9
2018-09-05 21:03:45.479,9.2
2018-09-05 21:05:38.701,3.97
2018-09-05 21:05:52.831,6.78
2018-09-05 21:06:15.406,8.35
2018-09-05 21:08:08.595,3.95
2018-09-05 21:08:29.401,5.9
2018-09-05 21:08:45.400,8.35
2018-09-05 21:10:38.024,4.6
2018-09-05 21:11:05.387,6.03
2018-09-05 21:11:15.220,8.63
2018-09-05 21:13:10.078,4.5
2018-09-05 21:13:35.827,4.33
2018-09-05 21:13:45.168,9.02
2018-09-05 21:15:41.631,4.72
2018-09-05 21:16:11.434,5.43
2018-09-05 21:16:15.287,9.13
2018-09-05 21:18:14.191,4.3
2018-09-05 21:18:45.196,9.02
2018-09-05 21:18:53.136,5.3
2018-09-05 21:20:47.471,4.5
2018-09-05 21:21:14.845,8.4
2018-09-05 21:21:29.488,5.37
2018-09-05 21:23:18.238,4.03
2018-09-05 21:23:44.898,8.9
2018-09-05 21:23:59.812,5.3
2018-09-05 21:25:49.176,4.35
2018-09-05 21:26:14.777,9.0
2018-09-05 21:26:29.932,5.13
2018-09-05 21:28:18.405,3.78
2018-09-05 21:28:44.595,8.98
2018-09-05 21:29:00.259,4.8
2018-09-05 21:30:48.676,3.47
2018-09-05 21:31:14.604,9.07
2018-09-05 21:31:30.479,5.33
2018-09-05 21:33:18.176,4.22
2018-09-05 21:33:44.418,7.35
2018-09-05 21:34:00.802,4.6
2018-09-05 21:35:48.273,3.3
2018-09-05 21:36:14.331,8.68
2018-09-05 21:36:31.227,5.3
2018-09-05 21:38:17.713,4.07
2018-09-05 21:38:44.040,8.48
2018-09-05 21:39:01.361,5.47
2018-09-05 21:40:47.953,3.7
2018-09-05 21:41:13.955,8.18
2018-09-05 21:41:32.697,5.07
2018-09-05 21:43:17.848,3.8
2018-09-05 21:43:43.973,8.68
2018-09-05 21:44:03.163,5.17
2018-09-05 21:45:47.980,3.78
2018-09-05 21:46:13.783,8.2
2018-09-05 21:46:33.343,4.67
2018-09-05 21:48:18.082,3.37
2018-09-05 21:48:43.593,8.35
2018-09-05 21:49:03.774,4.9
2018-09-05 21:50:47.398,4.07
2018-09-05 21:51:13.451,8.02
2018-09-05 21:51:34.196,4.78
2018-09-05 21:53:16.588,3.1
2018-09-05 21:53:43.219,8.35
2018-09-05 21:54:05.252,4.57
2018-09-05 21:55:46.510,4.1
2018-09-05 21:56:12.950,7.43
2018-09-05 21:56:36.308,4.83
2018-09-05 21:58:16.737,3.75
2018-09-05 21:58:42.739,8.8
2018-09-05 21:59:07.348,4.32
2018-09-05 22:00:47.149,3.4
2018-09-05 22:01:12.474,7.47
2018-09-05 22:01:38.363,4.3
2018-09-05 22:03:16.745,3.58
2018-09-05 22:03:42.692,7.25
2018-09-05 22:04:08.495,4.57
2018-09-05 22:05:47.100,3.25
2018-09-05 22:06:12.510,7.1
2018-09-05 22:06:39.539,4.2
2018-09-05 22:08:16.484,3.08
2018-09-05 22:08:42.322,8.18
2018-09-05 22:09:10.479,3.73
2018-09-05 22:10:46.936,3.22
2018-09-05 22:11:12.125,7.53
2018-09-05 22:11:40.901,4.33
2018-09-05 22:13:16.645,3.75
2018-09-05 22:13:42.343,7.68
2018-09-05 22:14:11.429,4.03
2018-09-05 22:15:46.629,3.3
2018-09-05 22:16:12.252,7.32
2018-09-05 22:16:41.675,4.53
2018-09-05 22:18:16.873,3.47
2018-09-05 22:18:42.180,7.25
2018-09-05 22:19:12.797,3.77
2018-09-05 22:20:46.149,3.45
2018-09-05 22:21:11.898,7.8
2018-09-05 22:21:43.939,4.72
2018-09-05 22:23:15.686,2.75
2018-09-05 22:23:41.615,7.1
2018-09-05 22:24:14.960,4.0
2018-09-05 22:25:45.902,3.67
2018-09-05 22:26:11.308,7.43
2018-09-05 22:26:45.312,3.83
2018-09-05 22:28:15.588,3.08
2018-09-05 22:28:41.237,7.32
2018-09-05 22:29:16.332,4.07
2018-09-05 22:30:45.838,3.45
2018-09-05 22:31:11.044,7.18
2018-09-05 22:31:47.289,3.27
2018-09-05 22:33:15.455,3.47
2018-09-05 22:33:40.859,6.87
2018-09-05 22:34:17.506,3.9
2018-09-05 22:35:45.469,2.92
2018-09-05 22:36:10.657,7.43
2018-09-05 22:36:47.845,4.63
2018-09-05 22:38:15.762,3.2
2018-09-05 22:38:40.551,7.0
2018-09-05 22:39:17.951,3.6
2018-09-05 22:40:45.909,3.33
2018-09-05 22:41:10.380,6.03
2018-09-05 22:41:48.266,3.65
2018-09-05 22:43:21.745,3.3
2018-09-05 22:43:58.633,6.82
2018-09-05 22:44:24.006,4.0
2018-09-05 22:46:02.408,3.8
2018-09-05 22:46:34.087,6.78
2018-09-05 22:47:05.285,4.13
2018-09-05 22:48:37.504,3.3
2018-09-05 22:49:04.092,6.2
2018-09-05 22:49:53.547,3.25
2018-09-05 22:51:07.261,3.53
2018-09-05 22:51:34.135,6.5
2018-09-05 22:52:29.602,3.4
2018-09-05 22:53:53.248,3.33
2018-09-05 22:54:18.777,5.9
2018-09-05 22:55:10.608,3.87
2018-09-05 22:56:39.553,3.47
2018-09-05 22:57:03.274,6.4
2018-09-05 22:57:56.654,3.93
2018-09-05 22:59:28.376,3.17
2018-09-05 22:59:47.884,6.8
2018-09-05 23:00:32.510,3.7
2018-09-05 23:01:58.733,3.72
2018-09-05 23:02:18.177,6.1
2018-09-05 23:03:03.353,3.63
2018-09-05 23:04:28.344,4.1
2018-09-05 23:04:48.031,6.37
2018-09-05 23:05:34.203,3.4
2018-09-05 23:06:57.763,4.25
2018-09-05 23:07:18.238,6.3
2018-09-05 23:08:05.529,4.45
2018-09-05 23:09:28.480,4.03
2018-09-05 23:09:53.388,5.47
2018-09-05 23:10:41.319,3.03
2018-09-05 23:11:58.827,3.65
2018-09-05 23:12:28.616,5.82
2018-09-05 23:13:21.637,3.97
2018-09-05 23:14:28.540,3.35
2018-09-05 23:15:03.868,6.05
2018-09-05 23:16:11.829,3.33
2018-09-05 23:17:03.473,2.9
2018-09-05 23:17:52.181,5.35
2018-09-05 23:18:53.008,3.2
2018-09-05 23:19:36.361,2.95
2018-09-05 23:20:22.321,5.9
2018-09-05 23:21:25.277,3.7
2018-09-05 23:22:06.575,3.2
2018-09-05 23:22:52.337,5.85
2018-09-05 23:24:01.683,3.33
2018-09-05 23:24:35.877,3.08
2018-09-05 23:25:22.246,6.25
2018-09-05 23:26:32.083,3.45
2018-09-05 23:27:06.114,3.5
2018-09-05 23:27:52.279,5.85
2018-09-05 23:29:02.208,3.1
2018-09-05 23:29:35.587,3.3
2018-09-05 23:30:22.170,5.6
2018-09-05 23:31:33.356,3.1
2018-09-05 23:32:05.741,3.97
2018-09-05 23:32:52.208,5.15
2018-09-05 23:34:03.572,3.3
2018-09-05 23:34:35.245,3.53
2018-09-05 23:35:22.219,5.53
2018-09-05 23:36:34.021,3.27
2018-09-05 23:37:04.857,3.3
2018-09-05 23:37:52.256,5.45
2018-09-05 23:39:04.442,3.23
2018-09-05 23:39:34.148,3.37
2018-09-05 23:40:22.143,5.45
2018-09-05 23:41:35.463,3.3
2018-09-05 23:42:03.425,3.28
2018-09-05 23:42:51.848,5.62
2018-09-05 23:44:05.698,3.1
2018-09-05 23:44:32.753,3.17
2018-09-05 23:45:21.550,5.43
2018-09-05 23:46:36.064,3.2
2018-09-05 23:47:02.235,3.7
2018-09-05 23:47:51.459,6.2
2018-09-05 23:49:06.438,3.33
2018-09-05 23:49:31.637,3.72
2018-09-05 23:50:21.373,5.8
2018-09-05 23:51:36.741,3.1
2018-09-05 23:52:00.959,3.65
2018-09-05 23:52:51.105,5.72
2018-09-05 23:54:07.066,2.87
2018-09-05 23:54:30.256,3.3
2018-09-05 23:55:21.018,4.82
2018-09-05 23:56:37.287,3.6
2018-09-05 23:56:59.543,4.1
2018-09-05 23:57:50.727,5.82
2018-09-05 23:59:08.463,3.2
2018-09-05 23:59:28.738,3.97
2018-09-06 00:00:20.621,5.82
2018-09-06 00:01:38.858,2.67
2018-09-06 00:01:57.866,3.75
2018-09-06 00:02:50.456,5.85
2018-09-06 00:04:09.896,3.2
2018-09-06 00:04:27.238,4.37
2018-09-06 00:05:20.260,4.75
2018-09-06 00:06:40.341,2.6
2018-09-06 00:06:56.748,4.5
2018-09-06 00:07:50.183,5.37
2018-09-06 00:09:10.559,3.3
2018-09-06 00:09:26.099,3.7
2018-09-06 00:10:20.198,4.95
2018-09-06 00:11:41.100,2.97
2018-09-06 00:11:55.349,3.9
2018-09-06 00:12:49.913,5.35
2018-09-06 00:14:12.113,2.93
2018-09-06 00:14:25.368,5.82
2018-09-06 00:15:19.596,5.03
2018-09-06 00:16:42.949,2.77
2018-09-06 00:16:55.524,4.53
2018-09-06 00:17:49.306,5.1
2018-09-06 00:19:13.392,2.7
2018-09-06 00:19:24.840,5.47
2018-09-06 00:20:19.223,5.35
2018-09-06 00:21:43.505,3.03
2018-09-06 00:21:54.209,4.85
2018-09-06 00:22:49.135,4.75
2018-09-06 00:24:13.817,2.6
2018-09-06 00:24:24.249,4.3
2018-09-06 00:25:18.971,5.43
2018-09-06 00:26:44.856,2.9
2018-09-06 00:26:53.714,4.47
2018-09-06 00:27:49.057,5.28
2018-09-06 00:29:15.181,2.87
2018-09-06 00:29:23.117,4.1
2018-09-06 00:30:18.784,5.45
2018-09-06 00:31:46.327,3.13
2018-09-06 00:31:52.428,4.97
2018-09-06 00:32:48.616,4.93
2018-09-06 00:34:16.752,2.1
2018-09-06 00:34:21.632,4.7
2018-09-06 00:35:18.537,4.9
2018-09-06 00:36:46.973,2.7
2018-09-06 00:36:50.697,4.55
2018-09-06 00:37:48.326,4.3
2018-09-06 00:39:17.401,2.6
2018-09-06 00:39:19.916,4.37
2018-09-06 00:40:18.243,5.35
2018-09-06 00:41:47.723,2.47
2018-09-06 00:41:49.125,4.3
2018-09-06 00:42:48.163,4.87
2018-09-06 00:44:18.244,5.32
2018-09-06 00:44:18.765,2.27
2018-09-06 00:45:18.094,4.65
2018-09-06 00:46:47.820,3.87
2018-09-06 00:46:49.108,2.7
2018-09-06 00:47:47.896,4.2
2018-09-06 00:49:17.947,4.35
2018-09-06 00:49:19.339,2.77
2018-09-06 00:50:17.813,4.4
2018-09-06 00:51:47.447,4.82
2018-09-06 00:51:49.940,2.2
2018-09-06 00:52:47.517,4.75
2018-09-06 00:54:17.463,4.2
2018-09-06 00:54:20.264,2.73
2018-09-06 00:55:17.331,5.12
2018-09-06 00:56:46.967,4.65
2018-09-06 00:56:50.411,2.6
2018-09-06 00:57:47.137,4.6
2018-09-06 00:59:17.090,5.32
2018-09-06 00:59:20.712,2.57
2018-09-06 01:00:16.947,4.28
2018-09-06 01:01:46.395,5.6
2018-09-06 01:01:50.952,2.33
2018-09-06 01:02:46.874,4.8
2018-09-06 01:04:15.693,5.45
2018-09-06 01:04:21.357,2.47
2018-09-06 01:05:17.508,4.85
2018-09-06 01:06:45.300,6.95
2018-09-06 01:06:57.036,2.7
2018-09-06 01:07:47.308,4.82
2018-09-06 01:09:15.319,7.57
2018-09-06 01:09:27.254,2.27
2018-09-06 01:10:17.323,4.7
2018-09-06 01:11:44.654,7.22
2018-09-06 01:11:58.291,2.6
2018-09-06 01:12:47.129,4.45
2018-09-06 01:14:13.922,6.22
2018-09-06 01:14:28.611,2.4
2018-09-06 01:15:17.055,4.45
2018-09-06 01:16:44.209,5.53
2018-09-06 01:16:59.631,2.2
2018-09-06 01:17:47.084,4.5
2018-09-06 01:19:13.341,5.9
2018-09-06 01:19:29.749,2.43
2018-09-06 01:20:16.974,4.53
2018-09-06 01:21:42.486,5.32
2018-09-06 01:22:01.022,2.07
2018-09-06 01:22:46.885,4.22
2018-09-06 01:24:11.738,5.25
2018-09-06 01:24:32.054,3.0
2018-09-06 01:25:16.819,4.78
2018-09-06 01:26:41.163,4.82
2018-09-06 01:27:03.099,2.2
2018-09-06 01:27:46.504,5.03
2018-09-06 01:29:11.261,5.1
2018-09-06 01:29:33.472,2.57
2018-09-06 01:30:16.479,4.9
2018-09-06 01:31:40.795,5.12
2018-09-06 01:32:03.742,2.53
2018-09-06 01:32:46.357,4.32
2018-09-06 01:34:10.172,5.15
2018-09-06 01:34:34.453,2.9
2018-09-06 01:35:16.138,4.45
2018-09-06 01:36:39.417,4.78
2018-09-06 01:37:05.299,2.3
2018-09-06 01:37:45.972,4.3
2018-09-06 01:39:08.805,5.47
2018-09-06 01:39:35.537,2.67
2018-09-06 01:40:15.783,4.25
2018-09-06 01:41:38.109,5.8
2018-09-06 01:42:06.590,2.8
2018-09-06 01:42:45.696,4.82
2018-09-06 01:44:07.612,6.1
2018-09-06 01:44:36.809,1.97
2018-09-06 01:45:15.611,4.6
2018-09-06 01:46:37.839,5.35
2018-09-06 01:47:07.132,2.2
2018-09-06 01:47:45.630,4.65
2018-09-06 01:49:07.253,5.8
2018-09-06 01:49:37.447,2.2
2018-09-06 01:50:15.349,4.4
2018-09-06 01:51:36.944,6.9
2018-09-06 01:52:08.466,2.37
2018-09-06 01:52:45.172,4.7
2018-09-06 01:54:06.253,7.75
2018-09-06 01:54:38.708,2.03
2018-09-06 01:55:14.938,4.4
2018-09-06 01:56:35.629,7.5
2018-09-06 01:57:09.830,2.4
2018-09-06 01:57:44.873,4.57
2018-09-06 01:59:40.091,2.73
2018-09-06 02:00:14.670,4.35
2018-09-06 02:02:11.106,2.4
2018-09-06 02:02:44.475,4.2
2018-09-06 02:03:28.939,7.73
2018-09-06 02:04:41.522,2.4
2018-09-06 02:05:14.185,4.3
2018-09-06 02:05:58.241,6.5
2018-09-06 02:07:11.740,2.22
2018-09-06 02:07:44.101,4.22
2018-09-06 02:08:27.552,5.37
2018-09-06 02:09:42.784,2.6
2018-09-06 02:10:13.739,4.05
2018-09-06 02:10:57.066,5.35
2018-09-06 02:12:12.799,2.8
2018-09-06 02:12:43.810,4.12
2018-09-06 02:13:26.572,4.97
2018-09-06 02:14:43.124,2.5
2018-09-06 02:15:13.557,3.97
2018-09-06 02:15:55.963,4.65
2018-09-06 02:17:14.162,2.3
2018-09-06 02:17:43.386,4.5
2018-09-06 02:18:25.263,5.68
2018-09-06 02:19:44.998,2.67
2018-09-06 02:20:13.274,4.1
2018-09-06 02:20:54.559,5.25
2018-09-06 02:22:15.528,2.47
2018-09-06 02:22:43.092,4.5
2018-09-06 02:23:24.276,6.5
2018-09-06 02:24:46.670,2.3
2018-09-06 02:25:12.909,4.12
2018-09-06 02:25:54.327,5.97
2018-09-06 02:27:16.892,2.03
2018-09-06 02:27:42.628,4.55
2018-09-06 02:28:24.000,5.93
2018-09-06 02:29:48.138,2.3
2018-09-06 02:30:12.408,3.97
2018-09-06 02:30:54.230,5.18
2018-09-06 02:32:19.419,2.6
2018-09-06 02:32:42.224,4.5
2018-09-06 02:33:23.828,5.82
2018-09-06 02:34:49.914,2.5
2018-09-06 02:35:12.073,4.5
2018-09-06 02:35:53.936,5.4
2018-09-06 02:37:20.357,2.0
2018-09-06 02:37:41.880,4.68
2018-09-06 02:38:24.180,6.25
2018-09-06 02:39:50.781,3.03
2018-09-06 02:40:11.886,4.7
2018-09-06 02:40:54.479,6.72
2018-09-06 02:42:20.985,2.23
2018-09-06 02:42:41.919,4.18
2018-09-06 02:43:24.701,6.47
2018-09-06 02:44:51.437,2.57
2018-09-06 02:45:11.720,4.6
2018-09-06 02:45:54.006,7.72
2018-09-06 02:47:21.735,2.03
2018-09-06 02:47:41.733,4.4
2018-09-06 02:48:24.226,6.85
2018-09-06 02:49:53.004,2.4
2018-09-06 02:50:17.252,4.45
2018-09-06 02:50:53.937,6.8
2018-09-06 02:52:24.137,2.23
2018-09-06 02:52:47.184,4.85
2018-09-06 02:53:40.542,4.97
2018-09-06 02:54:54.368,2.3
2018-09-06 02:55:17.010,5.07
2018-09-06 02:56:09.996,4.72
2018-09-06 02:57:24.796,2.47
2018-09-06 02:57:47.084,4.4
2018-09-06 02:58:39.286,7.13
2018-09-06 02:59:55.739,2.3
2018-09-06 03:00:16.828,5.18
2018-09-06 03:01:08.575,8.03
2018-09-06 03:02:26.144,2.87
2018-09-06 03:02:47.173,4.37
2018-09-06 03:03:38.892,9.77
2018-09-06 03:04:56.382,2.5
2018-09-06 03:05:16.941,5.03
2018-09-06 03:06:08.380,9.23
2018-09-06 03:07:26.698,2.9
2018-09-06 03:07:46.767,4.4
2018-09-06 03:09:57.835,3.03
2018-09-06 03:10:16.589,4.78
2018-09-06 03:12:28.147,2.5
2018-09-06 03:12:46.608,4.87
2018-09-06 03:14:58.391,3.03
2018-09-06 03:15:16.615,4.7
2018-09-06 03:17:28.620,2.3
2018-09-06 03:17:46.540,5.07
2018-09-06 03:19:58.842,2.77
2018-09-06 03:20:16.341,4.6
2018-09-06 03:22:29.268,2.63
2018-09-06 03:22:46.259,4.57
2018-09-06 03:24:59.582,2.8
2018-09-06 03:25:16.286,4.87
2018-09-06 03:27:29.922,2.5
2018-09-06 03:27:46.066,5.2
2018-09-06 03:30:01.160,4.1
2018-09-06 03:30:16.082,5.62
2018-09-06 03:32:32.297,3.07
2018-09-06 03:32:46.312,5.62
2018-09-06 03:35:02.733,3.03
2018-09-06 03:35:16.115,5.75
2018-09-06 03:37:32.736,3.07
2018-09-06 03:37:45.928,7.07
2018-09-06 03:40:04.302,3.2
2018-09-06 03:40:15.843,6.78
2018-09-06 03:42:34.403,4.3
2018-09-06 03:42:45.655,7.12
2018-09-06 03:45:04.715,3.27
2018-09-06 03:45:15.466,6.87
2018-09-06 03:47:35.168,3.7
2018-09-06 03:47:45.928,6.43
2018-09-06 03:50:05.492,3.8
2018-09-06 03:50:15.705,6.35
2018-09-06 03:52:35.793,3.0
2018-09-06 03:52:45.618,6.0
2018-09-06 03:54:59.171,11.52
2018-09-06 03:55:06.044,3.13
2018-09-06 03:55:15.341,5.82
2018-09-06 03:57:29.689,11.35
2018-09-06 03:57:37.356,3.57
2018-09-06 03:57:45.173,6.68
2018-09-06 04:00:04.117,9.82
2018-09-06 04:00:07.887,3.63
2018-09-06 04:00:15.179,5.97
2018-09-06 04:02:36.781,8.07
2018-09-06 04:02:38.312,3.23
2018-09-06 04:02:45.172,5.72
2018-09-06 04:05:07.603,7.93
2018-09-06 04:05:09.356,3.43
2018-09-06 04:05:15.106,5.1
2018-09-06 04:07:37.038,6.7
2018-09-06 04:07:40.094,2.8
2018-09-06 04:07:45.195,5.72
2018-09-06 04:10:07.687,6.83
2018-09-06 04:10:10.617,2.8
2018-09-06 04:10:15.064,5.1
2018-09-06 04:12:37.998,8.57
2018-09-06 04:12:41.043,3.33
2018-09-06 04:12:44.853,6.25
2018-09-06 04:15:07.785,9.53
2018-09-06 04:15:11.262,2.4
2018-09-06 04:15:14.669,5.72
2018-09-06 04:17:37.395,9.27
2018-09-06 04:17:41.492,3.3
2018-09-06 04:17:49.899,5.7
2018-09-06 04:20:06.790,9.43
2018-09-06 04:20:11.828,3.4
2018-09-06 04:20:19.917,6.05
2018-09-06 04:22:36.608,8.2
2018-09-06 04:22:42.030,4.1
2018-09-06 04:22:49.834,6.68
2018-09-06 04:25:06.938,8.6
2018-09-06 04:25:13.206,3.1
2018-09-06 04:25:19.727,5.6
2018-09-06 04:27:37.077,6.97
2018-09-06 04:27:43.597,3.6
2018-09-06 04:27:49.454,6.2
2018-09-06 04:30:07.401,6.15
2018-09-06 04:30:13.820,3.7
2018-09-06 04:30:19.368,6.68
2018-09-06 04:32:36.861,6.37
2018-09-06 04:32:44.044,2.97
2018-09-06 04:32:49.290,6.37
2018-09-06 04:35:06.537,6.62
2018-09-06 04:35:14.265,2.4
2018-09-06 04:35:19.201,6.3
2018-09-06 04:37:36.071,6.28
2018-09-06 04:37:44.690,2.67
2018-09-06 04:37:49.133,6.1
2018-09-06 04:40:05.530,6.8
2018-09-06 04:40:15.736,2.87
2018-09-06 04:40:18.928,5.82
2018-09-06 04:42:35.064,4.97
2018-09-06 04:42:46.054,3.4
2018-09-06 04:42:48.719,5.12
2018-09-06 04:45:05.267,5.97
2018-09-06 04:45:16.175,3.1
2018-09-06 04:45:18.529,5.57
2018-09-06 04:47:35.444,4.87
2018-09-06 04:47:46.600,3.1
2018-09-06 04:47:48.444,4.68
2018-09-06 04:50:05.317,4.82
2018-09-06 04:50:17.725,2.37
2018-09-06 04:50:18.462,4.5
2018-09-06 04:52:35.819,4.28
2018-09-06 04:52:48.581,3.03
2018-09-06 04:52:48.581,6.25
2018-09-06 04:55:05.063,5.25
2018-09-06 04:55:18.423,6.15
2018-09-06 04:55:18.841,3.47
2018-09-06 04:57:35.438,5.1
2018-09-06 04:57:48.320,6.75
2018-09-06 04:57:49.135,3.4
2018-09-06 05:00:05.556,6.28
2018-09-06 05:00:18.221,6.57
2018-09-06 05:00:19.960,2.87
2018-09-06 05:02:35.174,5.97
2018-09-06 05:02:47.929,6.37
2018-09-06 05:02:50.386,2.93
2018-09-06 05:05:04.594,7.45
2018-09-06 05:05:18.356,6.18
2018-09-06 05:05:20.634,3.57
2018-09-06 05:07:34.301,5.65
2018-09-06 05:07:48.268,6.28
2018-09-06 05:07:51.772,3.33
2018-09-06 05:10:04.062,6.9
2018-09-06 05:10:18.351,6.25
2018-09-06 05:10:22.601,4.2
2018-09-06 05:12:34.356,8.02
2018-09-06 05:12:47.997,5.93
2018-09-06 05:12:53.016,3.33
2018-09-06 05:15:17.818,6.5
2018-09-06 05:15:18.281,5.78
2018-09-06 05:15:23.147,2.9
2018-09-06 05:17:47.928,6.45
2018-09-06 05:17:53.685,3.2
2018-09-06 05:17:59.760,6.57
2018-09-06 05:20:17.739,7.35
2018-09-06 05:20:24.117,3.37
2018-09-06 05:20:39.987,7.9
2018-09-06 05:22:48.062,7.9
2018-09-06 05:22:54.545,4.03
2018-09-06 05:23:09.631,6.0
2018-09-06 05:25:17.977,7.78
2018-09-06 05:25:24.858,3.97
2018-09-06 05:25:39.449,6.2
2018-09-06 05:27:48.181,8.4
2018-09-06 05:27:54.877,4.3
2018-09-06 05:28:09.041,5.5
2018-09-06 05:30:18.057,7.82
2018-09-06 05:30:25.302,4.0
2018-09-06 05:30:39.076,5.25
2018-09-06 05:32:47.948,9.65
2018-09-06 05:32:55.415,4.43
2018-09-06 05:33:08.572,4.97
2018-09-06 05:35:17.742,9.98
2018-09-06 05:35:26.684,5.37
2018-09-06 05:35:37.863,5.05
2018-09-06 05:37:47.569,9.6
2018-09-06 05:37:57.078,5.33
2018-09-06 05:38:07.359,5.57
2018-09-06 05:40:17.479,9.65
2018-09-06 05:40:27.409,5.8
2018-09-06 05:40:36.956,5.47
2018-09-06 05:42:47.507,10.13
2018-09-06 05:42:57.543,6.13
2018-09-06 05:43:07.499,4.6
2018-09-06 05:45:17.516,11.63
2018-09-06 05:45:27.874,6.57
2018-09-06 05:45:37.032,3.55
2018-09-06 05:47:47.346,12.7
2018-09-06 05:47:59.007,7.33
2018-09-06 05:48:06.642,3.08
2018-09-06 05:50:17.358,14.87
2018-09-06 05:50:29.331,8.3
2018-09-06 05:50:36.790,4.7
2018-09-06 05:52:47.357,17.67
2018-09-06 05:53:00.284,9.4
2018-09-06 05:53:06.369,5.05
2018-09-06 05:55:30.703,9.47
2018-09-06 05:55:35.772,5.5
2018-09-06 05:58:01.750,7.9
2018-09-06 05:58:06.536,6.07
2018-09-06 06:00:32.137,7.17
2018-09-06 06:00:36.500,6.32
2018-09-06 06:03:02.364,18.27
2018-09-06 06:03:06.416,7.97
2018-09-06 06:05:32.575,15.5
2018-09-06 06:05:36.326,8.35
2018-09-06 06:08:12.291,6.2
2018-09-06 06:08:22.347,14.15
2018-09-06 06:10:47.424,8.52
2018-09-06 06:11:07.197,8.73
2018-09-06 06:13:17.781,4.25
2018-09-06 06:13:37.216,9.17
2018-09-06 06:15:47.162,5.5
2018-09-06 06:16:07.247,7.07
2018-09-06 06:18:16.874,7.0
2018-09-06 06:18:37.166,6.13
2018-09-06 06:20:46.382,6.57
2018-09-06 06:21:07.179,6.83
2018-09-06 06:23:15.904,4.97
2018-09-06 06:23:37.520,6.3
2018-09-06 06:25:46.512,5.3
2018-09-06 06:26:07.940,6.13
2018-09-06 06:28:15.930,4.55
2018-09-06 06:28:38.126,7.07
2018-09-06 06:30:45.453,4.72
2018-09-06 06:31:58.868,7.3
2018-09-06 06:33:14.991,4.4
2018-09-06 06:34:29.979,6.63
2018-09-06 06:35:44.562,5.4
2018-09-06 06:36:59.998,6.1
2018-09-06 06:38:14.718,3.72
2018-09-06 06:39:32.100,6.37
2018-09-06 06:40:44.402,4.2
2018-09-06 06:42:02.183,6.33
2018-09-06 06:43:14.097,5.18
2018-09-06 06:44:32.817,6.87
2018-09-06 06:45:43.508,4.85
2018-09-06 06:47:03.766,6.53
2018-09-06 06:48:13.101,5.78
2018-09-06 06:49:39.353,6.43
2018-09-06 06:50:42.721,6.22
2018-09-06 06:52:10.652,8.27
2018-09-06 06:52:19.660,14.43
2018-09-06 06:53:13.184,4.62
2018-09-06 06:54:40.774,9.5
2018-09-06 06:54:49.497,17.9
2018-09-06 06:55:42.669,3.65
2018-09-06 06:57:11.618,9.9
2018-09-06 06:57:19.281,16.23
2018-09-06 06:58:12.681,4.7
2018-09-06 06:59:41.757,8.03
2018-09-06 06:59:48.992,17.1
2018-09-06 07:00:42.376,3.2
2018-09-06 07:02:12.457,8.57
2018-09-06 07:02:19.007,15.85
2018-09-06 07:03:13.023,3.95
2018-09-06 07:04:42.782,7.97
2018-09-06 07:04:48.981,12.85
2018-09-06 07:05:42.660,4.57
2018-09-06 07:07:13.133,6.1
2018-09-06 07:07:19.191,10.98
2018-09-06 07:08:12.509,2.95
2018-09-06 07:09:43.793,5.6
2018-09-06 07:09:48.987,9.6
2018-09-06 07:10:42.886,3.05
2018-09-06 07:12:14.316,5.9
2018-09-06 07:12:19.891,8.85
2018-09-06 07:13:07.790,7.47
2018-09-06 07:13:12.681,3.25
2018-09-06 07:14:52.957,5.4
2018-09-06 07:14:59.243,9.25
2018-09-06 07:15:40.767,6.9
2018-09-06 07:15:42.832,3.9
2018-09-06 07:17:31.443,8.35
2018-09-06 07:17:32.457,6.67
2018-09-06 07:18:12.291,2.5
2018-09-06 07:18:12.751,7.8
2018-09-06 07:20:07.455,5.1
2018-09-06 07:20:07.717,9.1
2018-09-06 07:20:42.325,3.53
2018-09-06 07:20:46.314,6.4
2018-09-06 07:22:39.252,8.35
2018-09-06 07:22:42.834,4.57
2018-09-06 07:23:12.095,3.62
2018-09-06 07:25:10.214,7.1
2018-09-06 07:25:21.287,4.23
2018-09-06 07:25:41.955,3.0
2018-09-06 07:27:45.175,6.0
2018-09-06 07:27:57.450,3.47
2018-09-06 07:28:12.699,2.9
2018-09-06 07:30:15.084,5.8
2018-09-06 07:30:28.366,3.43
2018-09-06 07:30:42.394,2.65
2018-09-06 07:32:45.188,6.87
2018-09-06 07:32:59.697,4.1
2018-09-06 07:33:11.817,2.83
2018-09-06 07:34:51.281,5.93
2018-09-06 07:35:15.296,7.35
2018-09-06 07:35:32.502,3.37
2018-09-06 07:35:42.747,3.0
2018-09-06 07:37:25.268,6.03
2018-09-06 07:37:45.205,6.97
2018-09-06 07:38:12.456,3.1
2018-09-06 07:38:13.947,4.93
2018-09-06 07:40:15.780,7.4
2018-09-06 07:40:42.789,2.92
2018-09-06 07:40:44.919,3.58
2018-09-06 07:42:47.227,6.95
2018-09-06 07:43:12.937,2.97
2018-09-06 07:43:21.426,3.63
2018-09-06 07:45:22.508,8.4
2018-09-06 07:45:42.921,3.0
2018-09-06 07:45:54.472,4.63
